	x	y	time	cell
11	46.28144876966689	189.83571198530728	18	12
0	81.53801856277562	165.17352185073483	19	0
1	380.74358884463004	72.97435579545	19	1
2	14.858500537849325	281.11075505636074	19	2
3	486.9962399990054	122.69808633083736	19	3
4	215.39518063723813	175.76257238891537	19	4
5	315.55159713212146	61.75675078199997	19	5
6	484.59091607530934	339.02299769020277	19	6
7	2.4640836480464188	336.77967438517476	19	7
8	447.04246859986165	175.15239696718353	19	8
9	108.90006252435451	25.726161662574633	19	9
10	120.17152211240646	484.34795008029863	19	11
11	42.241004646826795	185.9039944127567	19	12
12	6.505341533439291	342.4652285939455	19	13
0	83.91814442630292	165.18525719023944	20	0
1	376.5797278897891	72.59851272152315	20	1
2	15.206491142693608	275.05718525979455	20	2
3	487.60770243784026	121.74207614984675	20	3
4	210.30689692976676	171.5466442604071	20	4
5	311.7476382418262	59.66180391220482	20	5
6	483.86329070661697	342.80810982080897	20	6
7	6.049859389921882	339.52874686452566	20	7
8	451.80171329389276	173.341940960583	20	8
9	108.16763804893715	24.83163104491989	20	9
10	122.79259850401623	483.5312289116446	20	11
11	43.46804304256229	187.41148975865252	20	12
12	7.58830980532649	343.66212572323275	20	13
0	86.18116436193249	166.15802285391896	21	0
1	372.90771736984925	70.9187353360872	21	1
2	16.201569093249983	273.644874387257	21	2
3	487.8918152020747	124.68403347353848	21	3
4	211.1584504824166	165.1954408605896	21	4
5	307.2061725803074	60.22507154194032	21	5
6	483.53720279598315	346.02926067437863	21	6
7	5.922404085121667	339.2640997802892	21	7
8	452.61322432261426	177.6349972316952	21	8
9	106.4827463041976	21.58659431355433	21	9
10	126.21832449691709	482.1308624076349	21	11
11	47.9103150635305	187.59579800988004	21	12
12	11.546166344732365	342.4768411777149	21	13
13	26.305254579086	477.8497673990762	21	14
0	83.90189777126936	165.51465007491024	22	0
1	362.93667232076405	70.75835461506972	22	1
2	22.322410954134046	273.9289430754808	22	2
3	487.2176393878622	127.61989720584585	22	3
4	205.84314429486554	168.0982382315672	22	4
5	309.3063753037078	56.32194694031948	22	5
6	487.3615969999543	340.0704225328462	22	6
7	5.165356807736625	341.3171520041753	22	7
8	453.71513973630925	175.6943576220215	22	8
9	112.50114467326487	17.71093492546331	22	9
10	124.41470217360947	478.51107203049287	22	11
11	53.423558343111075	186.6517312396256	22	12
12	9.563969449639844	338.9247506499042	22	13
13	27.58391833628373	474.71305823568264	22	14
0	81.5846258896781	165.51565256935143	23	0
1	362.12012461165165	75.43256334558937	23	1
2	20.67030510070759	275.5983639639869	23	2
3	486.1789950669581	131.50588200782425	23	3
4	206.6102116824777	165.4867130611066	23	4
5	308.5632983409307	52.52650417951832	23	5
6	489.4466836476552	337.0114775875596	23	6
7	3.6101465518758125	340.4920882868922	23	7
8	452.6893053011569	180.73724810286924	23	8
9	114.48970685614515	15.963472751244526	23	9
10	119.49771043219071	480.9827012677767	23	11
11	46.12020715575338	189.95733706154417	23	12
12	11.23175451248167	343.67664362902747	23	13
13	24.591845657006907	476.6442503567183	23	14
0	87.02381342858551	167.85399045543838	24	0
1	357.5797266929289	71.60090990616335	24	1
2	17.732733886321842	273.8956231421478	24	2
3	485.74612237136614	130.6061675597431	24	3
4	202.24880100091278	170.0638786478579	24	4
5	302.8987985964668	56.60877483140375	24	5
6	490.48424188440964	335.2316930905479	24	6
7	1.1861101100912514	344.4671459412964	24	7
8	451.2661542290704	186.64393981552263	24	8
9	113.08231778695531	17.826161156909965	24	9
10	117.65915935615475	481.0935892926953	24	11
11	45.23416524099863	190.17327532793357	24	12
12	15.9042933294906	345.8786436189885	24	13
13	26.68361778800378	474.40527521388873	24	14
0	88.50541304346308	168.22419352195791	25	0
1	354.68811189339596	71.54699921029284	25	1
2	15.666827535514145	273.1534609465865	25	2
3	487.27578715922624	130.54579697438572	25	3
4	204.78321714745283	171.24457778647354	25	4
5	303.5787070362053	57.90413533468482	25	5
6	494.68947639753026	333.1604967827405	25	6
7	5.152304104817652	348.69781222182047	25	7
8	452.35716717559217	192.23097738628275	25	8
9	116.00716711968852	20.63268630393668	25	9
10	112.07636971180773	480.1811788360599	25	11
11	45.917763238839285	191.46122401676053	25	12
12	14.11955989006343	346.165398556901	25	13
13	30.60977588862227	480.29328067859007	25	14
0	86.89895480932988	168.22587448783867	26	0
1	354.86308496156096	79.61456142593423	26	1
2	18.61966897802489	273.98732307667046	26	2
3	489.28977435510234	136.30295928642985	26	3
4	212.1665876879072	165.5415444008947	26	4
5	303.3687859722717	55.68530557859364	26	5
6	494.1292923939376	336.7178554449575	26	6
7	6.193994870477558	348.3911285375347	26	7
8	455.6564940298326	195.10324612392841	26	8
9	113.13678426485002	24.661124778859467	26	9
10	111.58606574156777	476.3731824156084	26	11
11	47.32808515630855	191.36931181107374	26	12
12	14.58240850711544	338.7277065736193	26	13
13	30.467443836252496	483.4521416533977	26	14
0	83.5967248408916	168.24262880320882	27	0
1	361.0097058012433	77.64087923520722	27	1
2	22.11186278609598	277.4861482051725	27	2
3	489.41073500427285	139.47844950216142	27	3
4	213.58724456517385	166.8243993754615	27	4
5	306.0282259526826	56.348893713814974	27	5
6	494.5966270110346	338.49438363365874	27	6
7	8.860300336500655	347.10013966959013	27	7
8	449.96211708066164	198.61949302607405	27	8
9	119.22024197483073	25.943374402169713	27	9
10	111.26265865291627	478.52331188840145	27	11
11	45.10641359946366	190.8542708902987	27	12
12	6.480271018309628	338.79110646735046	27	13
13	29.408591582171184	486.58790083671556	27	14
0	85.70813768289611	167.2799974836324	28	0
1	361.64172511681227	77.37596834147878	28	1
2	21.88588389422359	277.95813447464957	28	2
3	487.6419103873925	140.65135414400774	28	3
4	213.9349209672043	167.99203739111837	28	4
5	315.8675137455909	65.93684981709437	28	5
6	496.1249448320049	336.1256834967657	28	6
7	10.107533896982119	349.9595223451359	28	7
8	452.72388635350893	203.24712889063622	28	8
9	120.25377317761942	25.084887879894946	28	9
10	113.49722469725465	471.35661548583425	28	11
11	42.56862211584532	189.24898452539801	28	12
12	9.90556762298897	342.4252799792043	28	13
13	26.880255817507415	486.9788417839553	28	14
0	84.33643077747452	167.3940043969391	29	0
1	364.30256961463436	77.14607821581014	29	1
2	22.258107235787275	275.79399896670964	29	2
3	490.4302635732845	139.9920194664303	29	3
4	218.03735590445987	169.1442248193645	29	4
5	313.95024053682096	67.16924147244326	29	5
6	495.66698599262503	332.31243580689767	29	6
7	4.536578770168546	348.92638037309393	29	7
8	455.63126141489323	202.93491939077387	29	8
9	125.80345637865227	20.98955500753567	29	9
10	111.71734195278896	475.2893483767717	29	11
11	40.30734684065072	185.48534726488361	29	12
12	43.749333536119956	182.81428847619887	29	15
13	8.636716278666583	342.69998604580024	29	13
14	28.458635032558956	482.6403342641929	29	14
0	85.40599151827966	165.84812091170548	30	0
1	367.07579834762277	74.08845553583902	30	1
2	20.58194070877226	274.54799314505436	30	2
3	490.40740712691814	137.7688906267874	30	3
4	218.40333949597007	171.39996386519695	30	4
5	319.8587570867287	67.74472667279703	30	5
6	500.33358251712303	335.80035612849355	30	6
7	6.653032853820182	352.41315880138586	30	7
8	451.0219288074131	205.31239627830007	30	8
9	118.03143301440781	21.52016329023653	30	9
10	113.01653267552703	476.38667473692834	30	11
11	43.20259591548185	184.91076261464076	30	12
12	39.951812437037574	178.59123417570092	30	15
13	9.582589533642482	345.42847946531856	30	13
14	27.812010025615947	487.2036747106536	30	14
0	83.1450431857543	167.7590381202527	31	0
1	369.92845904083964	73.93488218402227	31	1
2	25.960214345259335	280.1831599754467	31	2
3	486.49981867768224	137.1600429844456	31	3
4	207.6820277067705	167.95310809139087	31	4
5	324.1791870789281	64.87018484438633	31	5
6	494.9810768952598	336.6049536690639	31	6
7	8.535484261459532	354.2156285872353	31	7
8	451.4943649986738	203.97536871043604	31	8
9	120.20804284542926	18.861820282378407	31	9
10	115.91767526843418	474.53958100572754	31	11
11	45.48634437032592	181.19282654291297	31	12
12	36.93396534242975	181.4584164041857	31	15
13	9.567851775228624	345.10926373233997	31	13
14	28.558753591251133	485.59655480109825	31	14
0	82.15521919804621	165.94904239662384	32	0
1	367.2023130607707	75.34516077693824	32	1
2	26.55789986310614	277.5262906394427	32	2
3	486.6076669145955	138.44994240489214	32	3
4	204.31687705557476	165.8896431977701	32	4
5	321.2599936177582	59.948995017667905	32	5
6	490.1906954646512	333.28675512636204	32	6
7	9.437359399053772	356.595333870214	32	7
8	452.28307330171185	204.19178853818818	32	8
9	118.80052096192446	25.306041107496107	32	9
10	115.57979789170028	472.72100131745805	32	11
11	45.67811631655263	176.4632146198453	32	12
12	35.647600350356655	184.0158810112578	32	15
13	7.555039620642739	346.5774513220292	32	13
14	29.53664968963145	486.81156661589387	32	14
0	79.33374200573685	171.2372808926745	33	0
1	359.1337433259861	76.0138219825246	33	1
2	30.083359924830063	277.0843836682924	33	2
3	489.23748183456564	138.6734533249164	33	3
4	206.7860178852149	161.54053375772398	33	4
5	325.82884028877277	62.22084054972186	33	5
6	487.1025927968284	332.0596594177925	33	6
7	15.324122710008158	357.36505746828874	33	7
8	452.0346689908843	199.57332435983145	33	8
9	118.50492384772468	26.45528615042034	33	9
10	120.53251914192163	471.2423541637682	33	11
11	40.38693757737508	179.16020440142927	33	12
12	33.36029887422874	192.41184765538364	33	15
13	8.685264071192357	343.56131653316373	33	13
14	26.90140592968954	487.1297418611727	33	14
0	75.94176982613195	168.04473883463066	34	0
1	361.2585306226401	71.78766369221563	34	1
2	32.863074788575524	270.33887511488916	34	2
3	491.23170769482465	138.16364240892463	34	3
4	206.01795549294104	162.78634421119168	34	4
5	329.2116367278961	61.669984534659555	34	5
6	484.08578500325984	328.0933327151285	34	6
7	14.047016765050891	358.8569383360095	34	7
8	454.4631136205311	199.54237988192904	34	8
9	119.2658303417333	31.301746316832478	34	9
10	124.04820443457719	470.9549849939117	34	11
11	41.332254905283826	181.9300159193055	34	12
12	33.956300481807595	196.30463056229675	34	15
13	7.269059007049054	341.95737357773106	34	13
14	22.493226776430678	487.3094032719801	34	14
0	78.59644864261186	170.97724694367977	35	0
1	358.38141716137636	72.10847087837939	35	1
2	32.89271540286986	275.4129773399208	35	2
3	491.3093193361918	133.8113060500654	35	3
4	212.17417678319012	157.875167126362	35	4
5	333.71146156744186	58.861758597192406	35	5
6	482.28466577275606	334.0729124951975	35	6
7	18.218946231852875	358.17249925860705	35	7
8	458.8017391589958	200.2087601356833	35	8
9	118.32422393693065	28.193026915089842	35	9
10	129.15917798839274	475.16307331129406	35	11
11	42.903514159421384	190.0708067235787	35	12
12	32.543839881093184	191.57685876690797	35	15
13	6.1496913561874	343.64422127330374	35	13
14	26.872385766337263	489.4636058036627	35	14
0	80.16637891428584	169.53673560349662	36	0
1	353.2302905687297	71.67143198592228	36	1
2	33.355616450844735	278.5380254823164	36	2
3	490.1581608296904	131.9574418424743	36	3
4	214.21929943059644	158.40473209907518	36	4
5	331.61122145274464	57.63589780810755	36	5
6	483.9683872809822	330.63743784010313	36	6
7	18.425748615837403	351.6435184859596	36	7
8	458.74384916398003	198.1056070390187	36	8
9	120.45021438184413	30.28622095707031	36	9
10	134.22058567290907	481.53427169429204	36	11
11	41.05610384723877	184.08106896204922	36	12
12	38.18290046798771	192.34206562316191	36	15
13	13.96257620316058	339.4494700951806	36	13
14	24.47832498906151	491.4167315146026	36	14
0	74.33032642596956	165.18997161037564	37	0
1	352.9354658265405	66.98173221866054	37	1
2	31.008124024979537	275.090524498348	37	2
3	489.702329519962	132.87183212787835	37	3
4	209.19072913711508	159.13452136858	37	4
5	335.2676886566682	57.327445483260874	37	5
6	480.1375887503903	331.3443351327518	37	6
7	19.44420386351639	352.9078089938478	37	7
8	459.4627590724036	205.93736896747143	37	8
9	118.6737444384054	21.833080834378162	37	9
10	135.27679640622108	478.5007136408106	37	11
11	38.491500791308106	182.87356226686754	37	12
12	38.12036702740795	191.83578659485713	37	15
13	19.710984315946646	192.64640233262656	37	16
14	13.561854241865845	338.4408057669012	37	13
15	27.560366582694893	490.3600925264973	37	14
0	76.98535288707586	166.40357918799532	38	0
1	353.8784695124237	67.87215020518627	38	1
2	33.541468725099456	282.9921218977724	38	2
3	483.26789109836096	131.56746209181253	38	3
4	206.72974520627292	156.8477125639502	38	4
5	333.00253207102486	49.11754567462785	38	5
6	485.14118470649913	331.4458229139727	38	6
7	12.946560070771653	351.90714651849504	38	7
8	454.2122901539148	209.1908401907977	38	8
9	117.25559145309734	22.70913399798424	38	9
10	134.50404380121316	481.1540474632282	38	11
11	40.173454083010014	185.99915005203448	38	12
12	38.709174520761835	194.17918022513297	38	15
13	25.801369815989446	191.85893784676017	38	16
14	19.004599625295526	339.11354234764264	38	13
15	26.743399589198244	490.2375059242593	38	14
0	78.19015782759534	166.35303181277158	39	0
1	353.37307205422786	67.71850018169704	39	1
2	39.8194665674344	280.41856236005725	39	2
3	482.7924252179738	128.56241707952123	39	3
4	212.49267094560895	155.56635662432979	39	4
5	334.66502780684044	54.175877412369985	39	5
6	484.9585214108177	334.0309459636204	39	6
7	12.866161076648737	353.94879392980005	39	7
8	458.96319249325074	216.03074144646942	39	8
9	118.92171190928148	26.480733904243717	39	9
10	132.95818203604412	478.9974359667766	39	11
11	41.06117650161721	187.25183490658833	39	12
12	33.0588974981751	192.06854860635923	39	15
13	28.901188210780237	188.524684410057	39	16
14	17.617517334872865	337.30290768411277	39	13
15	24.134240114068255	489.43000578401774	39	14
0	81.58156876522959	167.38786569542293	40	0
1	353.742696128704	66.24977240941278	40	1
2	37.88293430988562	281.8899955176421	40	2
3	477.4471677680804	131.36663456874228	40	3
4	217.97561290669984	155.74893183105027	40	4
5	332.6473786753613	50.58523915949701	40	5
6	486.57909046114594	337.0066520676567	40	6
7	4.353025772089632	352.5807934476122	40	7
8	457.90809350500876	221.7122761338096	40	8
9	121.00268875528012	23.825135227525625	40	9
10	129.64289136751543	474.28253357954657	40	11
11	40.29673709079556	186.65476027000773	40	12
12	33.75318727577307	194.14996872415273	40	15
13	29.99762022642146	183.2535795303877	40	16
14	13.939582624859929	332.0401508997039	40	13
15	23.36472095231219	485.00755646206187	40	14
0	78.59274490191852	166.70331420897702	41	0
1	354.251260091052	64.37899704545009	41	1
2	35.30501696713706	279.12708190808615	41	2
3	477.8140827504025	127.34688738664825	41	3
4	216.82510700164175	154.5091911793465	41	4
5	331.6466503443187	46.752019822846805	41	5
6	483.317203456581	334.19482690871035	41	6
7	5.5955805440494295	350.7347258523587	41	7
8	456.9525102334806	218.58970625561082	41	8
9	121.65757313864749	21.60052204946065	41	9
10	126.19549948828804	473.2303332824264	41	11
11	39.827790306363354	182.61818705975386	41	12
12	36.53380785743775	200.02671902202997	41	15
13	22.74368550664491	183.95006440755148	41	16
14	9.118966441640247	333.7446927731587	41	13
15	23.694748054999963	485.92003329735934	41	14
0	75.818903606637	167.04387559038028	42	0
1	359.58576240478527	62.0055362946945	42	1
2	29.505223405417155	281.91867094574616	42	2
3	482.12162925823833	126.80113044315134	42	3
4	214.1575057482373	155.03919763328082	42	4
5	335.41471262433566	46.165190102192575	42	5
6	483.1953565142712	339.2627283703088	42	6
7	0.9051287502990277	349.5993334224294	42	7
8	459.86204098698755	219.56902666977703	42	8
9	123.24309675909866	18.766900535331864	42	9
10	133.0939054836578	470.143580652741	42	11
11	35.80883876405387	183.7017843629913	42	12
12	33.57598434154702	198.68516304961892	42	15
13	19.28153621682035	184.28637679713222	42	16
14	9.078203478080972	336.54319597829834	42	13
15	18.973173207721626	488.61596702192645	42	14
0	71.19406862761896	167.73640236897305	43	0
1	357.89600109274903	65.44981970484376	43	1
2	30.30999286231823	276.5378680999733	43	2
3	485.2642368688372	127.59990986652065	43	3
4	213.05478457664944	157.44728143661405	43	4
5	336.7471019790858	44.510650894694784	43	5
6	480.8516328430356	338.0470905551633	43	6
7	-1.2969574473193979	351.4487069830825	43	7
8	455.4670215381211	220.11569653125528	43	8
9	126.49500154686731	19.407244578542574	43	9
10	134.46515489658003	471.49023874326053	43	11
11	39.59836776240352	178.6051407698166	43	12
12	29.38287166501719	202.96412048499442	43	15
13	21.020848618474474	184.14500910433026	43	16
14	6.245348662396967	339.48820857096604	43	13
15	21.283920221430755	491.5195455221386	43	14
0	69.5744957709578	167.19975621490912	44	0
1	357.7556681114056	64.01322855261425	44	1
2	30.558372706131276	274.91014417887476	44	2
3	482.4451300039729	130.21723296740126	44	3
4	209.16180591836755	159.8170836309503	44	4
5	334.53383346480797	41.74705070166378	44	5
6	481.9725026341257	337.06432501201976	44	6
7	-0.6023525991652486	347.0276125842326	44	7
8	452.5609450181743	220.97503886700653	44	8
9	125.2859845413614	18.8909080377067	44	9
10	135.11385509609113	475.38392494465756	44	11
11	36.24782919787041	176.3307176236384	44	12
12	26.78960095719468	207.1064971396646	44	15
13	26.0998919490533	183.94354573815278	44	16
14	10.224660407838094	339.9985209985535	44	13
15	23.58467394065882	479.82408004435837	44	14
16	356.60741631946667	105.95462841517761	44	17
0	75.06372248820685	165.86400874815232	45	0
1	354.2228382635561	67.96511093441089	45	1
2	31.28247716434998	269.33777785225834	45	2
3	490.8654284371332	131.0622162468204	45	3
4	210.45662796773127	155.11294935640646	45	4
5	340.63876766861245	42.17819671799821	45	5
6	476.5664974437808	335.67043736875314	45	6
7	-5.01130635644101	347.6795850412922	45	7
8	449.05213255656093	215.0398312574571	45	8
9	125.5471526165814	15.948828347851517	45	9
10	129.384350903091	477.91032976458155	45	11
11	40.8768077586309	179.84583334105307	45	12
12	29.88458621967178	201.61793119046024	45	15
13	23.555136864072125	185.63111807764662	45	16
14	8.603453040692896	342.67942517427366	45	13
15	23.58394915919305	484.9308829535571	45	14
16	358.4680822447998	106.23612452939504	45	17
0	75.96015875819899	165.19154272808944	46	0
1	355.55090480565576	65.60546677247251	46	1
2	28.434143781770892	264.81868551969654	46	2
3	487.214001149177	128.45298842503684	46	3
4	207.0278202480702	151.371994652711	46	4
5	345.1184406689335	44.081688221535096	46	5
6	478.03937492743137	339.7182037116012	46	6
7	-4.92498251763517	354.25527679159836	46	7
8	446.44513151014195	209.39786284928832	46	8
9	122.77068616445023	20.40152917158279	46	9
10	124.12659411550979	481.4049853257141	46	11
11	42.16410806516329	177.6585476806241	46	12
12	29.447239723965772	204.40479074261478	46	15
13	27.186133392767967	186.7329897573921	46	16
14	9.811760776888613	343.11153660769105	46	13
15	23.557772708271287	484.233282067208	46	14
16	354.9478725367957	100.40180179604083	46	17
0	70.3385311823433	161.95967536175155	47	0
1	353.86104610790176	65.48018232802674	47	1
2	27.441713438999223	266.17329489742514	47	2
3	488.83161733503516	122.49753545630536	47	3
4	211.8123206746534	152.46772180360927	47	4
5	352.5745584999232	39.78771983115015	47	5
6	481.7482969468391	342.3061572821564	47	6
7	-6.298372075985068	354.82516905322365	47	7
8	440.53804938486513	206.54587372322655	47	8
9	128.12740741122929	17.19909424046263	47	9
10	123.48392202418037	479.6547972302058	47	11
11	45.83296050538579	174.73366315172072	47	12
12	29.99500121295488	204.5993192981159	47	15
13	24.73880017933339	194.6025550424531	47	16
14	11.293956493777962	336.1917545814262	47	13
15	30.567695150336363	484.25374162069994	47	14
16	355.74212941206474	105.54825891628363	47	17
