	x	y	time	cell
72	155.79081881200273	605.7250376382583	73	0
73	155.2165408620921	604.7381546446892	74	0
74	154.8819702712608	605.0940015173563	75	0
75	154.70517497370233	607.6391438996092	76	0
0	280.5	300.5	1	1
1	279.1750050896937	298.73334011959156	2	1
2	278.7997803370995	297.5132164045307	3	1
3	277.764172280305	297.1207519588019	4	1
4	275.37102262157066	295.6447574216234	5	1
5	273.33679511596193	293.97225165359737	6	1
6	272.1337887466805	296.8791381557424	7	1
7	270.45275217258967	299.17611119726126	8	1
8	276.4115471764952	316.4902517162742	9	1
9	280.7786994469299	321.8942956644969	10	1
10	283.75799095892717	323.69243166511393	11	1
11	279.2131371408722	322.94298199274874	12	1
12	275.3366735011795	322.00549384101873	13	1
13	272.2512312533792	322.28421993522477	14	1
14	273.7052077370743	329.04197085329315	15	1
15	269.7667883758531	334.55538221065257	16	1
16	270.2167328371482	337.667401235101	17	1
17	268.9323706023023	337.10122173116775	18	1
18	271.5652241749158	338.7198086067045	19	1
19	275.55478860028893	342.6229003298288	20	1
20	277.70382738462564	341.99835132699576	21	1
21	278.66672490338317	337.24012507665583	22	1
22	281.02194936844495	328.2543797078785	23	1
23	285.83443445409324	325.6377788716565	24	1
24	289.43118098867075	322.8624899095419	25	1
25	289.9594649750908	323.1893131627446	26	1
26	290.7043114275145	324.2953533725567	27	1
27	285.53354262520355	327.1970491975369	28	1
28	281.63747786536993	329.03631931488934	29	1
29	279.1788954563777	328.6927416201813	30	1
30	279.37923527426096	329.7253037973765	31	1
31	283.2020590979869	331.92350939400416	32	1
32	286.51955848127847	334.3744746067701	33	1
33	287.4704549290753	335.4429850002669	34	1
34	288.3116221304751	334.4603030633564	35	1
35	288.8660927112566	333.5412756830507	36	1
36	288.2263617788857	334.4605582082229	37	1
37	288.3489924561118	332.12681699550666	38	1
38	288.96097424487067	327.2553756065677	39	1
39	288.67727292231893	323.7085065278672	40	1
40	291.3255362564231	322.1196668336829	41	1
41	290.3453954516015	320.7151018664773	42	1
42	291.3210103956626	320.76826526272583	43	1
43	293.73939163617155	322.51499331915096	44	1
44	293.13894114972413	321.09187200169214	45	1
45	291.8981770469251	320.337354421116	46	1
46	290.79510339200533	323.2066040734354	47	1
47	290.67866020237517	324.7593830530981	48	1
48	289.67090195931326	326.50612978952273	49	1
49	289.1190348195246	326.0307257281575	50	1
50	288.3545371083888	323.90973459878813	51	1
51	291.2562610431689	321.42924960614636	52	1
52	294.0763291164396	318.7789148127567	53	1
53	294.2669949602356	317.7511663967709	54	1
54	295.73832229323875	318.09413100793415	55	1
55	297.8335454585257	313.83946788355325	56	1
56	298.6636435782065	312.17444411152206	57	1
57	299.0420158383859	310.04269493802184	58	1
58	299.70967804230816	309.3357347013243	59	1
59	298.6842101294752	308.94495249389894	60	1
60	298.5977509061704	308.7372753839072	61	1
61	299.01531565156955	308.16429244071674	62	1
62	299.70995018778603	307.8540803268053	63	1
63	299.14870064495	309.0838690405472	64	1
64	297.91860750036557	309.73892704455426	65	1
65	297.2560966890518	309.62492740799553	66	1
66	296.9080704055734	311.4254226969363	67	1
67	298.5965892107708	312.40671335993363	68	1
68	298.07522156728055	311.5075131193467	69	1
69	297.8096116404196	311.96782397079426	70	1
70	298.59916105504163	312.68371321620697	71	1
71	299.0181314236567	312.59914025934364	72	1
72	299.24053139189544	312.0909247771346	73	1
73	299.36008966689434	310.8877619496921	74	1
74	299.8956811286376	312.1097704521369	75	1
75	299.7127667955399	312.7593237924387	76	1
76	300.0771554491039	311.2404400465324	77	1
77	299.3378540249196	310.8910593396383	78	1
78	299.8692850351572	312.53106769710905	79	1
79	299.69243105659626	312.04374812191173	80	1
80	300.0640554559071	311.7939746599794	81	1
81	301.1935660827227	312.1224282553976	82	1
82	302.26214062403096	312.299825275976	83	1
83	302.83005778754494	311.9337114437796	84	1
84	302.67991566074073	309.9580705617888	85	1
85	303.5478133901592	308.78068296756186	86	1
86	303.99508218212793	308.17724638410937	87	1
87	304.65259034484757	307.44405865761786	88	1
88	305.0565105373058	306.9938117942149	89	1
89	305.73757996952736	306.7616342992822	90	1
90	305.20577354191755	306.6486320018625	91	1
91	304.86590668521546	306.5767350278374	92	1
0	408.50000000000006	170.5	1	2
1	404.9205657818963	172.03404323633015	2	2
2	402.681608436526	177.04754432412147	3	2
3	402.68905739973354	177.08520766642283	4	2
4	402.7163014053082	175.2257886408166	5	2
5	400.91671988186954	176.48870651179192	6	2
6	400.8863393761846	175.41372034616253	7	2
7	397.8964444261795	179.9277257346748	8	2
8	396.8660988789084	179.08410565798445	9	2
9	396.24262876652153	179.7322147936513	10	2
10	396.3656361401057	179.14951805061133	11	2
11	394.544042149268	177.42947461188228	12	2
12	392.6226809495815	176.97246079989762	13	2
13	392.5737846425155	178.16999165427882	14	2
14	388.5900376626758	177.77544709676812	15	2
15	389.0812489724709	179.77848771354107	16	2
16	389.3579503023243	180.93513529919846	17	2
17	388.4849609553776	181.19683724205515	18	2
18	387.08019892548924	181.8071529297855	19	2
19	386.35016907625715	180.74448363261365	20	2
20	385.87077749337874	181.17011933405337	21	2
21	386.30248566359694	180.2460175173291	22	2
22	386.3973460139519	180.836472330575	23	2
23	386.44684743573526	181.61952811015848	24	2
24	385.0611479182485	182.97393556630806	25	2
25	385.846700679165	178.20326122124504	26	2
26	384.04772837248515	178.89849639435215	27	2
27	382.4862048587141	180.18458542934323	28	2
28	381.53009936084567	177.96387138648296	29	2
29	381.9932951478047	178.22312327767176	30	2
30	383.1721340457234	177.415051480554	31	2
31	384.26747774536597	176.5153183287392	32	2
32	385.7904021493481	176.04228267201867	33	2
33	385.17804845191785	175.3115918546856	34	2
34	386.2719867626953	174.93180122628593	35	2
35	387.3192638783222	173.7882067870824	36	2
36	385.51989185743685	174.1166309470053	37	2
37	386.93385653839533	175.25032803868325	38	2
38	388.6166295992904	174.43221037123695	39	2
39	387.1512659697474	174.9258566774093	40	2
40	388.2547276503309	174.73142701462547	41	2
41	387.90320352556097	175.56060400386554	42	2
42	386.78330322683314	176.93160703277258	43	2
43	387.57871850001567	175.329531198971	44	2
44	389.2737844910877	182.22784210558729	45	2
45	388.3344509597881	193.67767523397947	46	2
46	386.8268018070725	197.8413753761673	47	2
47	384.84871945266104	198.85565514181366	48	2
48	384.2202518315488	198.68521450119388	49	2
49	383.4269833024329	199.05900478461638	50	2
50	382.53130334825346	199.26217541982027	51	2
51	382.9826285773629	199.3737835578004	52	2
52	382.2941856825912	198.50409587701725	53	2
53	382.38855360249755	198.03917861777916	54	2
54	381.98831526583047	198.24644880129975	55	2
55	382.6965803577414	197.89708957325044	56	2
56	383.07844097227274	197.7086767448448	57	2
57	383.27429851684013	197.14627870815528	58	2
58	383.3795620524965	197.31114212127525	59	2
59	383.43417842225915	197.39676305821104	60	2
60	382.5104160178492	196.9683872221415	61	2
61	382.5058921414604	197.21627288738352	62	2
62	381.1036185961216	195.94897322652264	63	2
63	381.7533372622939	195.74304708842544	64	2
64	381.16839687583524	194.6992363289489	65	2
65	380.38876108584964	194.13776928176406	66	2
66	380.43981582131624	193.84133687903244	67	2
67	378.6017531870474	194.1470468127996	68	2
68	377.6196181793921	194.77631986599488	69	2
69	376.16629899915426	193.71343584583423	70	2
70	377.25293785432535	192.68343336028292	71	2
71	377.36299195126566	191.6658682419499	72	2
72	378.35591767352446	192.056111986544	73	2
73	377.48784866059066	190.3990910026796	74	2
74	377.49106999268696	189.97745269545015	75	2
75	377.02570398769484	188.81951393127497	76	2
76	377.2439992274548	187.73717115588434	77	2
77	378.3005835689159	188.56388111728143	78	2
78	376.9985260960345	188.995178227186	79	2
79	377.22553503932824	187.84474657003017	80	2
80	379.1964449423752	187.23062835377996	81	2
81	379.8069540692105	187.3611146333282	82	2
82	382.45444024805863	187.89853863447553	83	2
83	382.47361985956707	187.71262678262727	84	2
84	382.01432270803326	186.2145827723376	85	2
85	382.23577035381345	185.42035761682484	86	2
86	383.2812222398893	185.45987802153675	87	2
87	383.3814317380194	185.01553438282636	88	2
88	383.9025337678132	184.77584289558126	89	2
89	383.7160383757313	184.6479587545948	90	2
90	384.5360952267051	184.12043664878823	91	2
91	384.5183221710241	183.37485900126558	92	2
0	1041.5	407.5	1	3
1	1040.6326866340628	407.9336566829685	2	3
2	1040.9198628936854	409.52626284255757	3	3
3	1040.7260137717547	409.0580297778574	4	3
4	1041.1635972223633	409.87074280663074	5	3
5	1041.134813205759	411.51397223040163	6	3
6	1041.8840354777558	410.4047496615671	7	3
7	1042.0684384431067	409.45159858661617	8	3
8	1041.7560398355556	410.02994195743037	9	3
9	1042.003130369928	407.87859076456556	10	3
10	1043.0450155568544	409.95379701775653	11	3
11	1052.2661927929184	406.36672573358334	12	3
12	1054.0119333079892	403.3165162674245	13	3
13	1056.4736955477829	401.7990503317537	14	3
14	1055.5951987951528	401.66087565274756	15	3
15	1053.3412477774498	401.80718842532457	16	3
16	1052.8597522974474	405.3900916330136	17	3
0	382.50000000000006	639.5	1	4
1	382.5	640.825516866471	2	4
2	383.8777452462052	642.5115586206974	3	4
3	383.10899224270236	642.4998643786337	4	4
4	382.2456148814184	642.4986217394788	5	4
5	379.99593989460465	642.0144720100897	6	4
6	380.2522124593906	641.3085159992828	7	4
7	383.17998992594175	635.8346748865239	8	4
8	382.70979636521764	631.9958056107157	9	4
9	389.00611028770953	624.2487504607868	10	4
10	390.9647092612036	621.7845364086542	11	4
11	393.0076018656476	622.7340031404204	12	4
12	395.5509866102668	624.0311487382271	13	4
13	398.3041937529973	624.3148602807606	14	4
14	398.85255966682234	627.7170269194046	15	4
15	401.3725014889063	629.6658906792743	16	4
16	401.8919216435907	633.870696427361	17	4
17	399.4005843977995	634.5018772095802	18	4
18	392.8587213605657	635.1777464109446	19	4
19	390.5640054019524	634.6113997798382	20	4
20	388.6059842752313	633.4472721716337	21	4
21	385.4236025632639	625.6369788632902	22	4
22	379.0737164848449	625.192688600021	23	4
23	380.68592401022704	621.5607880900126	24	4
24	380.9831207352294	624.0611661992751	25	4
25	376.15192345895264	619.7433058054579	26	4
26	373.15664086378047	621.6430877514388	27	4
27	372.3637084481742	621.0889337038724	28	4
28	372.89408722469585	620.3438536076303	29	4
29	372.0917790030144	614.2545028073383	30	4
30	373.24808120222895	611.7129649264849	31	4
31	371.95826681713794	612.5754998328765	32	4
32	374.5330462407876	615.9216529381405	33	4
33	375.5235701049305	618.316426766898	34	4
34	376.3379868796966	614.4955080148636	35	4
35	377.082088217375	618.5048416592922	36	4
36	378.60834633195884	614.4964809511824	37	4
37	380.41152955664273	620.2799508840122	38	4
38	379.988704054574	619.0098118276381	39	4
39	382.4884481215578	620.8542914136478	40	4
40	383.56910286115004	620.6657841480126	41	4
41	374.3577593923281	614.8660277160637	42	4
42	361.382353880495	610.2367666262313	43	4
43	356.63568600288306	609.8313702983868	44	4
44	353.5583988143191	612.4635051610039	45	4
45	347.9256735472723	614.0533263842485	46	4
46	349.10932730453203	614.7223768788779	47	4
47	347.9203761323827	615.9886093071688	48	4
48	348.66549895085546	618.5435356964839	49	4
49	345.74173626369907	617.5441875357149	50	4
50	345.17744335195613	618.9318685420495	51	4
51	343.94300113649484	620.5851971180351	52	4
52	343.73459143344854	620.5433436704324	53	4
53	344.0901750984609	621.9020776532086	54	4
54	342.43885451130365	623.0938344597055	55	4
55	340.57273875468536	623.2723463688476	56	4
56	341.0102114622961	623.3826880056217	57	4
57	336.7688591849737	621.7451124080853	58	4
58	335.26953592293063	621.6318006268173	59	4
59	334.91654401994066	622.0303400341239	60	4
60	335.18732364983543	622.2484369683401	61	4
61	336.26460309658756	623.7624161065517	62	4
62	337.7845130976728	623.6466623334559	63	4
63	337.649363098925	623.1116272800006	64	4
64	337.1213951803066	625.6094401424809	65	4
65	337.7420666689262	622.7397643070162	66	4
66	339.98824279115297	623.1308557491895	67	4
67	340.7091524518687	623.7853031790402	68	4
68	340.1396796726308	622.7167563108983	69	4
69	338.9089567057501	623.545575863203	70	4
70	337.7758954778698	622.1160203671964	71	4
71	337.6453053158213	621.8275458472353	72	4
72	340.3560299452785	621.6817528692332	73	4
73	338.6618018685035	615.8547024421008	74	4
74	337.66829968491277	616.1489935474443	75	4
75	337.13151830416774	616.3092406371051	76	4
76	341.81060761816354	615.302607465087	77	4
77	340.5691795565951	611.6501155781449	78	4
78	337.82543441127973	612.0341819760998	79	4
79	336.3162004052456	612.6876280110906	80	4
80	336.8600186071152	612.6052212763242	81	4
81	332.12800813649454	609.7070550042228	82	4
82	328.02146824794806	606.9024326031299	83	4
83	323.48562541937883	607.7521729572547	84	4
84	322.13851738664	605.8336445193278	85	4
85	327.89002804932596	607.9039436988686	86	4
86	331.97877463962936	615.7291828488172	87	4
87	332.6760405779192	617.9138037326106	88	4
88	333.074943921501	619.606311788804	89	4
89	335.116683949565	620.4893052223767	90	4
90	336.681003096661	620.9690887971154	91	4
91	337.9769775617152	620.3002620076302	92	4
0	115.50000000000001	467.50000000000006	1	5
1	115.94193804278778	467.94193804278774	2	5
2	118.48528847739114	467.28323601781045	3	5
3	119.90297461942916	467.3978938020735	4	5
4	117.8291466906934	467.4345779999271	5	5
5	118.1504219889675	467.94128262435026	6	5
6	116.91090411625372	469.1376731202174	7	5
7	117.80787571292487	469.34633558505027	8	5
0	250.5	276.50000000000006	1	6
1	246.92056489154496	276.5	2	6
2	246.38434244738912	276.0377335602002	3	6
3	247.39815895271838	277.6474373445797	4	6
4	248.859968885161	278.0567800938899	5	6
5	247.54759057393753	281.111276165497	6	6
6	245.31005528226615	282.504436670596	7	6
7	244.28337352765462	282.48667643098565	8	6
8	242.80110086351152	283.04550326469325	9	6
9	241.77997543001203	285.61595661498734	10	6
10	241.65929804827886	289.44988898542994	11	6
11	241.06116089387447	293.24346979555435	12	6
12	241.2951463658935	293.9123191624309	13	6
13	239.7745781628928	299.6415780250153	14	6
14	235.85667055837007	304.29189447567035	15	6
15	234.8647253322911	306.5928336170349	16	6
16	233.31125062641314	308.87435672222665	17	6
17	232.35688903338703	314.29200677403	18	6
18	233.8845294768748	317.5477095757075	19	6
19	232.64867232707195	324.22561998050065	20	6
20	234.03432321119487	327.4713425782611	21	6
21	234.74430454795794	328.90094706808	22	6
22	234.61847477379862	327.76188973868665	23	6
23	234.6478330947542	329.02051532043913	24	6
24	235.76666471686656	330.0335966390517	25	6
25	237.96924227001983	339.9222491204515	26	6
26	239.916849391326	342.89421521399623	27	6
27	239.62206401289015	347.4289258700895	28	6
28	240.98203926415545	350.9578224385851	29	6
29	241.04529067792865	354.567314365797	30	6
30	238.59007660468674	359.34995118862287	31	6
31	241.1522962581084	362.5029256940884	32	6
32	242.0781453355891	370.3830219193228	33	6
33	241.33092977240292	372.5999014011271	34	6
34	241.92142095310112	376.7673256628422	35	6
35	247.5147511183321	381.8891937112359	36	6
36	247.85018021201302	383.9427345545342	37	6
37	247.70912567582985	386.543917530753	38	6
38	246.19522062897155	386.97919336522364	39	6
39	244.9351820796821	388.15660055253835	40	6
40	247.5504596049503	387.86393315679834	41	6
41	246.59426517502996	389.1002216620711	42	6
42	245.13654296267964	388.33902997257024	43	6
43	244.3701665131863	388.4098978808005	44	6
44	243.9668155442612	388.9158395998437	45	6
45	242.81947269337996	389.1858843589293	46	6
46	239.2563126609549	391.61361546373115	47	6
47	236.77786382086921	392.00107629766626	48	6
48	231.24505819620697	392.22734564752255	49	6
49	229.08608553384346	390.5309123989406	50	6
50	227.4145771908181	389.1136259671914	51	6
51	228.3753914806612	387.9041118964948	52	6
52	230.28416966780577	386.3327366497598	53	6
53	233.17628812793424	385.5082597738737	54	6
54	234.7769423390006	387.8807049992806	55	6
55	236.5568854136613	389.14771334343476	56	6
56	235.90757542712296	385.34553615949005	57	6
57	233.88224094669897	384.9516956818053	58	6
58	234.16725921562343	386.1002390808773	59	6
59	233.38119188665345	387.7137171676096	60	6
60	232.91152345755668	392.6601972432378	61	6
61	232.26539584887448	393.04411434067663	62	6
62	230.5354237995436	394.1713725067303	63	6
63	229.59283084198185	394.3178758661013	64	6
64	229.54847200584766	393.9380936405493	65	6
65	225.57073903689934	391.4303242566723	66	6
66	226.06913163311296	386.6271646771276	67	6
67	223.08601175225812	386.56922220017816	68	6
68	220.50597351647764	386.97175759421293	69	6
69	218.61632841161506	384.86817214856353	70	6
70	217.13061449579027	383.72974562224755	71	6
71	213.89549627506872	380.15745044169665	72	6
72	212.8027400842676	380.31134759058153	73	6
73	210.41394257069783	377.08943178011026	74	6
74	209.53949377986552	377.2765939371454	75	6
75	207.68582235877975	376.00132108272527	76	6
76	206.19530859531105	374.82688549889707	77	6
77	204.9322724384744	374.66449537419516	78	6
78	204.7328478149816	375.05253681654784	79	6
79	204.62615155420198	375.2581062279093	80	6
80	203.64731243425592	374.90848715276303	81	6
81	204.5094614491129	375.6495206640742	82	6
82	203.572812347289	374.18487801142595	83	6
83	202.60544384043214	373.3968554730983	84	6
84	201.61701351555323	371.11533189660247	85	6
85	200.14926128985016	369.87947065001777	86	6
86	201.21566325998157	368.33640942984994	87	6
87	196.79960214183146	367.25052095158384	88	6
88	193.3966158873263	364.6815764979413	89	6
89	189.72265686729838	362.4530039139145	90	6
90	188.27996905507266	359.78834017442665	91	6
91	191.15406041842073	356.8757139395967	92	6
0	681.5	23.499999999999996	1	7
1	681.4999999999999	22.17418108105881	2	7
0	834.5	217.49999999999997	1	8
1	834.941839893907	217.49999999999997	2	8
2	836.3291850403231	218.0426003759528	3	8
3	837.7670589939559	218.23634763873	4	8
4	839.8309662486896	218.38735450136465	5	8
5	842.8343770242901	219.5383762832684	6	8
6	846.3573431125004	221.6668277762736	7	8
7	845.8985333470159	220.50836253171198	8	8
8	844.243092288421	221.43699877139935	9	8
9	843.8954630665096	221.93646614772828	10	8
10	842.7661177717008	221.7280699610816	11	8
11	841.2242184157471	221.14501294208077	12	8
12	839.109712679076	216.83347508118064	13	8
13	837.7492927202616	215.15632927339178	14	8
14	844.3731305814362	216.6086284327984	15	8
15	844.2448110932439	219.37838584914596	16	8
16	846.1114112670074	222.827283136492	17	8
17	849.557469477406	224.17716912624869	18	8
18	848.4574947579465	224.88349463936484	19	8
19	844.5828526858892	226.24816332199345	20	8
20	842.4921593667322	221.90288185669243	21	8
21	846.4365623224079	215.80128182236135	22	8
22	853.976319675265	207.65166844771392	23	8
23	858.5240738506446	206.50838883266732	24	8
24	859.0424804590436	205.972729633938	25	8
25	855.8400063601836	206.76686301994044	26	8
26	854.7341221466378	207.099672101272	27	8
27	856.8190821750338	201.14051866317965	28	8
28	854.3292616815943	204.5008224125145	29	8
29	855.6537051358607	206.6222207671003	30	8
30	855.5268543244142	206.87369673308243	31	8
31	854.9328409525823	202.17511166762802	32	8
32	855.8100477824513	198.678434088324	33	8
33	849.4715369319296	202.7129655790534	34	8
34	850.6727579832294	205.85398316646646	35	8
35	850.6398470551649	208.52608046544574	36	8
36	850.0712400791607	206.60844483509356	37	8
37	855.9477446178281	204.90970950768497	38	8
38	853.209834204235	201.9888444434043	39	8
39	854.5610248637423	200.19100171597492	40	8
40	851.7159160630114	201.3876314753863	41	8
41	849.3819245070837	205.387970604336	42	8
42	848.4498978606257	209.70670641104695	43	8
43	851.9805114949539	202.3495563266585	44	8
44	854.3999021421416	199.18877498513228	45	8
45	853.5899163164673	197.4871962430331	46	8
46	849.7450917607962	203.04923488830124	47	8
47	848.2519337170272	203.24580447161242	48	8
48	852.7875951023898	197.87750115180165	49	8
49	854.3803807031999	197.71729053854585	50	8
50	850.9486452297867	202.5751740234488	51	8
51	854.4296432352487	199.56967145883834	52	8
52	854.485720213794	198.78242378135616	53	8
53	848.2833905498957	201.84984367819774	54	8
54	851.125325200004	204.92414011550534	55	8
55	849.937036922761	205.63609210615698	56	8
56	852.9857931818935	198.9506239792562	57	8
57	853.6775930847347	201.4802978711216	58	8
58	857.5266663913445	208.19207152082365	59	8
59	857.5179025594874	211.03762522675538	60	8
60	857.9190625936568	213.3822513967512	61	8
61	858.6704065761445	215.75428396336892	62	8
62	857.2715082365975	217.86777228246734	63	8
63	851.6869218776255	219.29849133739688	64	8
64	849.0227730669596	218.08669359349065	65	8
65	844.852320795074	213.75263593712393	66	8
66	844.1762992268933	210.86298311446643	67	8
67	841.9277186126593	210.17100037573957	68	8
68	841.7080901011495	208.46649450384888	69	8
69	843.4248466465237	207.12910734803097	70	8
70	843.453271583697	206.33655006623763	71	8
71	845.1530141475001	202.49430859141395	72	8
72	840.4989380696661	200.8800684119267	73	8
73	840.9514484393479	198.44556866052764	74	8
74	839.8147778840743	197.54020305960773	75	8
75	836.2550383013007	194.69197369155418	76	8
76	834.2294579945363	188.1386438412069	77	8
77	830.6467576086557	181.41237832415783	78	8
78	826.8516339243024	176.14884191688654	79	8
79	823.4805305283287	169.96637122680372	80	8
80	819.7760992315496	163.88140990394606	81	8
81	818.0375815228986	157.84168357922434	82	8
82	814.0376636882869	149.70041699827868	83	8
83	812.1603579104494	145.34876272128008	84	8
84	818.7085423637076	157.6342544352829	85	8
0	932.5	554.5	1	9
1	935.1425021123023	554.9404170187172	2	9
2	939.1616520100415	554.1870991324258	3	9
3	938.8064145817816	553.2850465261492	4	9
4	939.0580142044959	552.0362872262036	5	9
5	937.6247330331511	550.6150664025214	6	9
6	937.7146343238596	550.6221680846108	7	9
7	940.9687146120999	551.0688832606211	8	9
8	941.6784729275425	549.3613563004637	9	9
9	942.7344964920243	548.9674150158173	10	9
10	942.1840625751171	549.2208533066505	11	9
11	944.160720174107	550.2694642971701	12	9
12	940.0636197119724	545.1290031148557	13	9
13	948.5198478124721	537.6692409601123	14	9
14	951.5469028886126	529.4701403361039	15	9
15	957.5822687314499	526.2361721056396	16	9
16	960.6072322029354	524.3566027291901	17	9
17	966.4586788942281	528.4218416143162	18	9
18	965.0899644033013	527.989980819696	19	9
19	969.6534889079882	530.4534495527087	20	9
20	969.5685162616905	528.8683583994338	21	9
21	969.8972778780447	528.2892833410575	22	9
22	967.9940668059025	528.9593007824884	23	9
23	970.6802650607503	526.8615965688738	24	9
24	977.9757024690706	527.3368258539801	25	9
0	1021.4999999999999	398.5	1	10
1	1021.936009530101	397.6279809397978	2	10
2	1022.786914829143	397.55941258600313	3	10
3	1024.230877355104	396.0831460513385	4	10
4	1022.076568390577	395.1254288012436	5	10
5	1022.8365000104286	393.71345575129124	6	10
6	1022.2801095661681	393.25777217830466	7	10
7	1021.8496214817421	392.8395453896885	8	10
8	1024.0839033918535	393.71459411069037	9	10
9	1022.0257525415111	390.7411369934936	10	10
10	1021.7412679666649	390.0722653016024	11	10
11	1018.9779078946107	389.8977980415781	12	10
12	1012.8064222304788	392.44596565402605	13	10
13	1012.4962605574495	393.35627519323475	14	10
14	1011.6042430251077	394.3753589368993	15	10
15	1009.8744024800634	395.5545447871084	16	10
16	1009.9083808964912	396.827316989618	17	10
17	1011.1463686891618	399.04028814707465	18	10
18	1012.1577439219478	402.19636408441386	19	10
19	1011.2319624788485	403.900106682538	20	10
20	1011.4099024821433	404.96633673547535	21	10
21	1011.9261900322562	405.6903383854909	22	10
22	1012.668812792936	406.54363912591174	23	10
23	1012.1191376806992	407.4661887901369	24	10
24	1011.8285521274556	407.95260034931664	25	10
25	1012.1424082104717	407.27225481300417	26	10
26	1012.3108249470829	406.9078383755555	27	10
27	1011.4574781466816	406.71517772921186	28	10
28	1011.4768260051861	406.61670169844064	29	10
29	1011.4905658417435	408.24268433855144	30	10
30	1013.0580782277502	407.8019213573554	31	10
31	1015.0544223468661	407.2258656387425	32	10
32	1013.6288386911305	410.79046093019224	33	10
33	1013.8176987309827	409.4622054474589	34	10
34	1009.0949911202963	405.4991807210146	35	10
35	1010.0657040578669	406.2155702697804	36	10
36	1009.2192489855431	405.28892460645744	37	10
37	1009.3897458523002	404.8246569455721	38	10
38	1010.0203178419607	405.21189327549826	39	10
39	1010.34653645604	410.9028462739774	40	10
40	1011.362660813133	410.9687170165443	41	10
41	1011.4310907024895	411.6956443478347	42	10
42	1008.6947234622606	416.5935591386663	43	10
43	1003.7588640278622	422.9451576329655	44	10
44	1009.4975163277785	428.58432012005505	45	10
45	1010.0303875594911	431.1966915202855	46	10
46	1011.247853737419	429.12882442815766	47	10
47	1010.8944553331404	428.8305430061984	48	10
48	1010.7081103142003	428.2094896363495	49	10
49	1009.213499928473	426.9463701011254	50	10
50	1007.0036276636158	427.1928816897119	51	10
51	1005.8347803560383	427.79570884302814	52	10
52	1006.127187389067	427.22178309439334	53	10
53	1006.3298103554926	423.3885262571885	54	10
54	1008.2271869109336	422.07486728452085	55	10
55	1008.8082564544583	420.88641824280234	56	10
56	1007.4946618086259	417.29264125181425	57	10
